R,G,I,F
3,76,53,8194927.861447965
3,76,54,8205277.688199197
3,76,55,8240788.043616983
3,76,56,8399509.18037178
3,76,57,8353626.043434106
3,76,58,8353356.103529516
3,76,59,8363008.416891344
3,76,60,8225346.658448772
3,76,61,8237019.433096114
3,76,62,8243694.524446027
3,76,63,8399671.030395968
3,76,64,8315978.823722314
3,76,65,8473856.24359846
3,76,66,8306143.543895559
3,76,67,8280440.3515658965
3,76,68,8256313.396416997
3,76,69,8301534.538017736
3,76,70,8274193.311646008
3,76,71,8215993.913613331
3,76,72,8282668.207504515
3,76,73,8414591.732441202
3,76,74,8194927.861447965
3,76,75,8149329.6527507305
3,76,76,8289311.271070417
3,76,77,8256860.9153976645
3,76,78,8321734.913253929
3,76,79,8378384.415479934
3,76,80,8309200.156546113
3,76,81,8140008.738269031
3,76,82,8458668.025649033
3,76,83,8262992.1349363895
3,76,84,8330742.801982998
3,76,85,8229652.920118621
3,76,86,8325211.189512679
3,76,87,8316654.78609345
3,76,88,8433960.681496043
3,76,89,8402059.942676298
3,76,90,8396835.529309656
3,76,91,8285747.751806863
3,76,92,8149329.6527507305
3,76,93,8205277.688199197
3,76,94,8156800.146736958
3,76,95,8205277.688199197
3,76,96,8313490.365137304
3,76,97,8191829.6790023735
3,76,98,8287052.787724868
3,76,99,8392109.714668337
3,77,0,8373841.180235715
3,77,1,8256860.9153976645
3,77,2,8427711.997499948
3,77,3,8242202.585268715
3,77,4,8388240.438732969
3,77,5,8288813.499280143
3,77,6,8374282.664018076
3,77,7,8244016.108901527
3,77,8,8237452.7099873535
3,77,9,8244162.658212977
3,77,10,8350107.058892797
3,77,11,8474035.425899243
3,77,12,8191829.6790023735
3,77,13,8156800.146736958
3,77,14,8326081.901104331
3,77,15,8206014.16584283
3,77,16,8205277.688199197
3,77,17,8290847.675222538
3,77,18,8182204.775827308
3,77,19,8320736.633971922
3,77,20,8296021.914501215
3,77,21,8356400.982115802
3,77,22,8194927.861447965
3,77,23,8149329.6527507305
3,77,24,8315987.285454126
3,77,25,8313653.407435612
3,77,26,8313460.844086555
3,77,27,8324126.43195642
3,77,28,8276891.741887558
3,77,29,8278259.595516687
3,77,30,8156800.146736958
3,77,31,8277537.309353335
3,77,32,8383411.653852908
3,77,33,8449876.6929098
3,77,34,8296613.2155866455
3,77,35,8314464.604879142
3,77,36,8311940.316687089
3,77,37,8213678.589300517
3,77,38,8225346.658448772
3,77,39,8205277.688199197
3,77,40,8317897.317849496
3,77,41,8319813.698719053
3,77,42,8294566.0310956575
3,77,43,8233233.511518425
3,77,44,8288904.39511341
3,77,45,8341203.798959526
3,77,46,8215993.913613331
3,77,47,8244630.8312296625
3,77,48,8236671.912710223
3,77,49,8216644.092907246
3,77,50,8194927.861447965
3,77,51,8156852.368130512
3,77,52,8229652.920118621
3,77,53,8194927.861447965
3,77,54,8140008.738269031
3,77,55,8290847.675222538
3,77,56,8276269.771312484
3,77,57,8149329.6527507305
3,77,58,8251709.75068335
3,77,59,8338176.249919858
3,77,60,8223570.203118297
3,77,61,8262992.1349363895
3,77,62,8306254.340604302
3,77,63,8319325.331197013
3,77,64,8225346.658448772
3,77,65,8244630.8312296625
3,77,66,8264551.593268758
3,77,67,8140008.738269031
3,77,68,8270247.740037854
3,77,69,8194927.861447965
3,77,70,8287206.1811446985
3,77,71,8338823.057936716
3,77,72,8131097.094286707
3,77,73,8307558.607442012
3,77,74,8282080.577136637
3,77,75,8256615.842694923
3,77,76,8149329.6527507305
3,77,77,8156800.146736958
3,77,78,8287658.035996889
3,77,79,8287441.221843499
3,77,80,8183872.08657025
3,77,81,8220810.2003543135
3,77,82,8333690.975151416
3,77,83,8356679.5112589
3,77,84,8399509.18037178
3,77,85,8229652.920118621
3,77,86,8215993.913613331
3,77,87,8266251.184962
3,77,88,8345871.948918921
3,77,89,8384443.656724614
3,77,90,8215993.913613331
3,77,91,8194927.861447965
3,77,92,8361670.886283571
3,77,93,8321990.360439208
3,77,94,8256721.843320957
3,77,95,8256710.048311907
3,77,96,8425299.184366954
3,77,97,8325504.599557133
3,77,98,8478270.614048818
3,77,99,8345394.96232585
3,78,0,8286943.687980223
3,78,1,8213146.441941886
3,78,2,8167973.896957631
3,78,3,8195257.7287262585
3,78,4,8311940.316687089
3,78,5,8290847.675222538
3,78,6,8194927.861447965
3,78,7,8425299.184366954
3,78,8,8256710.048311907
3,78,9,8149329.6527507305
3,78,10,8290745.344270759
3,78,11,8250769.789545903
3,78,12,8379774.649684539
3,78,13,8380878.511153797
3,78,14,8215993.913613331
3,78,15,8288904.39511341
3,78,16,8270247.740037854
3,78,17,8156800.146736958
3,78,18,8342957.027546622
3,78,19,8334120.351033782
3,78,20,8194927.861447969
3,78,21,8194927.861447967
3,78,22,8149329.6527507305
3,78,23,8237452.7099873535
3,78,24,8238521.811496749
3,78,25,8241828.560896709
3,78,26,8354547.450749389
3,78,27,8437979.04812939
3,78,28,8191829.6790023735
3,78,29,8244016.108901527
3,78,30,8425299.184366954
3,78,31,8262992.1349363895
3,78,32,8140008.738269031
3,78,33,8213678.589300517
3,78,34,8205277.688199197
3,78,35,8317897.317849496
3,78,36,8478407.65819529
3,78,37,8445552.407277463
3,78,38,8199675.185404405
3,78,39,8304772.338860177
3,78,40,8294667.745133396
3,78,41,8291859.9526839815
3,78,42,8140008.738269031
3,78,43,8191829.6790023735
3,78,44,8391399.976076359
3,78,45,8290154.519001803
3,78,46,8287441.221843499
3,78,47,8236671.912710223
3,78,48,8220810.2003543135
3,78,49,8276269.771312484
3,78,50,8216644.092907246
3,78,51,8292120.143422179
3,78,52,8337890.7092989255
3,78,53,8326932.79486321
3,78,54,8320736.633971922
3,78,55,8140008.738269031
3,78,56,8182204.775827308
3,78,57,8256710.048311907
3,78,58,8284067.621060951
3,78,59,8255064.741043863
3,78,60,8343871.514582683
3,78,61,8332318.7219872065
3,78,62,8302264.281732746
3,78,63,8183293.9206650825
3,78,64,8236671.912710223
3,78,65,8149329.6527507305
3,78,66,8284184.767781223
3,78,67,8292450.691152809
3,78,68,8296764.719216688
3,78,69,8287206.1811446985
3,78,70,8313867.381984633
3,78,71,8182257.568061632
3,78,72,8298423.832819429
3,78,73,8296038.597425468
3,78,74,8291098.542100336
3,78,75,8284933.469724037
3,78,76,8294566.0310956575
3,78,77,8277537.309353335
3,78,78,8205277.688199197
3,78,79,8427711.997499948
3,78,80,8388240.438732969
3,78,81,8427711.997499948
3,78,82,8206014.16584283
3,78,83,8270927.415858831
3,78,84,8410094.356464317
3,78,85,8379804.446226902
3,78,86,8259739.235837544
3,78,87,8303886.876826636
3,78,88,8182204.775827308
3,78,89,8256860.9153976645
3,78,90,8266251.184962
3,78,91,8345394.96232585
3,78,92,8335423.273157281
3,78,93,8444971.822115585
3,78,94,8207182.581766068
3,78,95,8304130.141025009
3,78,96,8156800.146736958
3,78,97,8278259.595516687
3,78,98,8244630.8312296625
3,78,99,8225346.658448772
3,79,0,8471633.728543285
3,79,1,8381390.748632014
3,79,2,8473161.04222032
3,79,3,8434622.279553654
3,79,4,8273646.427098594
3,79,5,8239167.036826637
3,79,6,8228461.309662633
3,79,7,8320044.463831195
3,79,8,8435000.246453825
3,79,9,8366787.6674018465
3,79,10,8191829.6790023735
3,79,11,8256710.048311907
3,79,12,8213146.441941886
3,79,13,8354547.450749389
3,79,14,8240579.821402474
3,79,15,8347233.729751222
3,79,16,8312471.06814476
3,79,17,8270621.812295722
3,79,18,8242129.028924809
3,79,19,8281846.531041127
3,79,20,8512942.041899525
3,79,21,8405161.949594578
3,79,22,8140008.738269031
3,79,23,8343871.514582683
3,79,24,8369798.124757534
3,79,25,8391498.110963795
3,79,26,8282948.56747586
3,79,27,8225762.029296481
3,79,28,8256710.048311907
3,79,29,8292120.143422179
3,79,30,8375034.563973744
3,79,31,8333151.459446462
3,79,32,8296549.920205383
3,79,33,8335647.461107652
3,79,34,8268654.074568134
3,79,35,8308709.278015924
3,79,36,8289812.691612483
3,79,37,8287768.4947259445
3,79,38,8357361.754789156
3,79,39,8393407.67445439
3,79,40,8149329.6527507305
3,79,41,8167973.896957631
3,79,42,8426605.774160225
3,79,43,8306886.212521386
3,79,44,8195257.7287262585
3,79,45,8139510.304370401
3,79,46,8292120.143422179
3,79,47,8140008.738269031
3,79,48,8149329.652750745
3,79,49,8149329.65275074
3,79,50,8336806.155348343
3,79,51,8417851.910363844
3,79,52,8376207.598563644
3,79,53,8258679.667881759
3,79,54,8377478.551215506
3,79,55,8400198.149706911
3,79,56,8264135.093654271
3,79,57,8266251.184962
3,79,58,8307240.294274596
3,79,59,8297033.822042355
3,79,60,8156800.146736958
3,79,61,8270247.740037854
3,79,62,8369660.423953154
3,79,63,8264025.687702198
3,79,64,8212230.286897715
3,79,65,8318494.277620372
3,79,66,8222477.145058179
3,79,67,8282085.394216145
3,79,68,8201791.283169737
3,79,69,8182257.568061632
3,79,70,8259739.235837544
3,79,71,8156800.146736958
3,79,72,8316811.912868572
3,79,73,8361686.854845824
3,79,74,8379722.781015448
3,79,75,8379796.458461369
3,79,76,8194927.861447965
3,79,77,8256710.048311907
3,79,78,8139748.4205776155
3,79,79,8300202.991727529
3,79,80,8231430.43143085
3,79,81,8262323.241751781
3,79,82,8167971.285969314
3,79,83,8294205.682256431
3,79,84,8182257.568061632
3,79,85,8250769.789545903
3,79,86,8167973.896957631
3,79,87,8191829.6790023735
3,79,88,8274959.958114816
3,79,89,8208214.416731229
3,79,90,8304130.141025009
3,79,91,8149329.6527507305
3,79,92,8323089.1439835895
3,79,93,8210340.890405478
3,79,94,8317992.134022652
3,79,95,8323848.401126629
3,79,96,8194927.861447967
3,79,97,8149329.6527507305
3,79,98,8397883.843185088
3,79,99,8349212.17144551
3,80,0,8381538.5527678635
3,80,1,8423827.117539136
3,80,2,8217188.807920476
3,80,3,8363075.441243374
3,80,4,8266887.641679936
3,80,5,8303879.769158537
3,80,6,8287429.342057913
3,80,7,8399308.403416967
3,80,8,8096093.49372813
3,80,9,8264639.411422238
3,80,10,8278396.519722006
3,80,11,8256055.775693091
3,80,12,8270324.541058988
3,80,13,8272517.946789579
3,80,14,8359664.35858124
3,80,15,8460988.717414856
3,80,16,8270836.409229093
3,80,17,8234154.639109724
3,80,18,8340642.935664277
3,80,19,8389738.476488642
3,80,20,8258591.476315612
3,80,21,8188319.163610672
3,80,22,8149329.6527507305
3,80,23,8400198.149706911
3,80,24,8231261.826205815
3,80,25,8291598.639196913
3,80,26,8306040.231764488
3,80,27,8310419.704455742
3,80,28,8289360.700166276
3,80,29,8254397.868331396
3,80,30,8259739.235837544
3,80,31,8139748.4205776155
3,80,32,8450941.758997949
3,80,33,8454613.974731456
3,80,34,8336806.155348343
3,80,35,8140008.738269031
3,80,36,8149329.652750745
3,80,37,8167973.896957631
3,80,38,8332407.7446010485
3,80,39,8298289.247177223
3,80,40,8356970.414575091
3,80,41,8230269.847939098
3,80,42,8291513.506080173
3,80,43,8214490.2954929555
3,80,44,8441867.95348716
3,80,45,8543683.371386549
3,80,46,8213146.441941886
3,80,47,8156800.146736958
3,80,48,8382293.162607511
3,80,49,8393829.960969772
3,80,50,8150196.9078900535
3,80,51,8181675.167014057
3,80,52,8336051.664324043
3,80,53,8234142.131394942
3,80,54,8140008.738269031
3,80,55,8149329.6527507305
3,80,56,8156800.146736958
3,80,57,8175674.989746395
3,80,58,8240567.9676954625
3,80,59,8246286.910554478
3,80,60,8216008.038346939
3,80,61,8223379.747265931
3,80,62,8475995.614881255
3,80,63,8542135.864838054
3,80,64,8270247.740037854
3,80,65,8194927.861447967
3,80,66,8468491.071390329
3,80,67,8268534.2451573275
3,80,68,8390217.088425606
3,80,69,8479368.693827612
3,80,70,8178042.0197709715
3,80,71,8219008.288299313
3,80,72,8331482.17949098
3,80,73,8238784.212714965
3,80,74,8243195.041348837
3,80,75,8267535.447015144
3,80,76,8212230.286897715
3,80,77,8405161.949594578
3,80,78,8275812.686367822
3,80,79,8304313.786578369
3,80,80,8300202.991727529
3,80,81,8318494.277620372
3,80,82,8299641.79490155
3,80,83,8327003.2646309
3,80,84,8149329.6527507305
3,80,85,8222477.145058179
3,80,86,8189502.652477124
3,80,87,8344150.317550156
3,80,88,8482267.979350802
3,80,89,8262294.010160836
3,80,90,8308709.278015924
3,80,91,8250769.789545903
3,80,92,8140008.738269031
3,80,93,8149329.6527507305
3,80,94,8370148.936270216
3,80,95,8334730.594855834
3,80,96,8222965.7977691665
3,80,97,8357463.686501671
3,80,98,8292120.143422179
3,80,99,8182257.568061632
3,81,0,8159984.641916721
3,81,1,8241887.3547225995
3,81,2,8181675.167014057
3,81,3,8308709.278015924
3,81,4,8234142.131394942
3,81,5,8214490.2954929555
3,81,6,8371130.835483847
3,81,7,8256915.599639187
3,81,8,8291513.506080173
3,81,9,8149329.6527507305
3,81,10,8149329.6527507305
3,81,11,8238784.212714965
3,81,12,8478053.480778929
3,81,13,8389005.300664827
3,81,14,8382092.318916581
3,81,15,8474935.104629334
3,81,16,8235758.861447581
3,81,17,8281607.443143902
3,81,18,8419880.976987265
3,81,19,8485786.695402343
3,81,20,8405161.949594578
3,81,21,8140008.738269031
3,81,22,8275812.686367822
3,81,23,8139748.4205776155
3,81,24,8242968.385027747
3,81,25,8237203.81337838
3,81,26,8367868.950178596
3,81,27,8366229.525955833
3,81,28,8181675.167014057
3,81,29,8140008.738269031
3,81,30,8140008.738269031
3,81,31,8230269.847939098
3,81,32,8466802.847596616
3,81,33,8519365.237624744
3,81,34,8167973.896957631
3,81,35,8219008.288299313
3,81,36,8213239.332520539
3,81,37,8341751.71279857
3,81,38,8219008.288299313
3,81,39,8304313.786578369
3,81,40,8452373.273564812
3,81,41,8385116.3925406495
3,81,42,8268534.2451573275
3,81,43,8389738.476488642
3,81,44,8461740.32806277
3,81,45,8252089.952592013
3,81,46,8149329.6527507305
3,81,47,8214490.2954929555
3,81,48,8291598.639196913
3,81,49,8182257.568061632
3,81,50,8301257.076790594
3,81,51,8271363.445926396
3,81,52,8222965.7977691665
3,81,53,8149329.6527507305
3,81,54,8450744.862821845
3,81,55,8473533.230370628
3,81,56,8393217.152651457
3,81,57,8242684.437680229
3,81,58,8139226.672640735
3,81,59,8245451.252114052
3,81,60,8234154.639109724
3,81,61,8289360.700166276
3,81,62,8149329.652750745
3,81,63,8246286.910554478
3,81,64,8181675.167014057
3,81,65,8238784.212714965
3,81,66,8365538.2109688865
3,81,67,8409422.276864931
3,81,68,8345307.699722812
3,81,69,8380394.441763578
3,81,70,8304313.786578369
3,81,71,8214490.2954929555
3,81,72,8140008.738269031
3,81,73,8175674.989746395
3,81,74,8096093.49372813
3,81,75,8167973.896957631
3,81,76,8459938.687743992
3,81,77,8201972.26187866
3,81,78,8328983.784662464
3,81,79,8332894.817848974
3,81,80,8241099.040944961
3,81,81,8230055.066804687
3,81,82,8049907.824214976
3,81,83,8144596.344073252
3,81,84,8151169.7999879485
3,81,85,8261190.824480007
3,81,86,8140008.738269031
3,81,87,8217188.807920476
3,81,88,8304677.879810913
3,81,89,8193555.438075533
3,81,90,8140008.738269031
3,81,91,8370148.936270216
3,81,92,8389738.476488642
3,81,93,8254397.868331396
3,81,94,8336806.155348343
3,81,95,8303879.769158537
3,81,96,8303689.481481488
3,81,97,8181647.151768428
3,81,98,8381752.825916827
3,81,99,8372353.022256241
3,82,0,8289733.846429957
3,82,1,8266764.46401785
3,82,2,8167973.896957631
3,82,3,8149329.6527507305
3,82,4,8238166.710448586
3,82,5,8096093.49372813
3,82,6,8140008.738269031
3,82,7,8259888.161975272
3,82,8,8291197.051584757
3,82,9,8296090.549693447
3,82,10,8139748.4205776155
3,82,11,8219008.288299313
3,82,12,8291513.506080173
3,82,13,8144596.344073252
3,82,14,8338837.282347977
3,82,15,8279885.970609858
3,82,16,8332894.817848974
3,82,17,8140008.738269031
3,82,18,8305473.765758466
3,82,19,8331957.233787737
3,82,20,8193555.438075533
3,82,21,8181675.167014057
3,82,22,8285797.995492896
3,82,23,8342002.886922286
3,82,24,8148532.938401928
3,82,25,8183344.907986006
3,82,26,8316568.278632499
3,82,27,8381117.097021364
3,82,28,8325833.69229331
3,82,29,8208543.031370564
3,82,30,8230055.066804687
3,82,31,8219008.288299313
3,82,32,8305928.289199237
3,82,33,8366296.165604627
3,82,34,8300997.732967187
3,82,35,8255679.026604866
3,82,36,8140008.738269031
3,82,37,8140008.738269031
3,82,38,8238196.750173962
3,82,39,8181675.167014057
3,82,40,8140008.738269031
3,82,41,8252089.952592013
3,82,42,8159984.641916721
3,82,43,8370148.936270216
3,82,44,8485786.695402343
3,82,45,8370148.936270216
3,82,46,8372647.867766951
3,82,47,8306234.668656448
3,82,48,8149329.6527507305
3,82,49,8230055.066804687
3,82,50,8307242.745173738
3,82,51,8220245.277571968
3,82,52,8460643.791701242
3,82,53,8303102.7468146635
3,82,54,8537708.529873991
3,82,55,8299834.896706953
3,82,56,8049907.824214976
3,82,57,8222965.7977691665
3,82,58,8370360.757338343
3,82,59,8437333.888210569
3,82,60,8252089.952592013
3,82,61,8193555.438075533
3,82,62,8167973.896957631
3,82,63,8138542.661040733
3,82,64,8217188.807920476
3,82,65,8193555.438075533
3,82,66,8224020.310796159
3,82,67,8181675.167014057
3,82,68,8299643.298534699
3,82,69,8374282.202277906
3,82,70,8213239.332520539
3,82,71,8291513.506080173
3,82,72,8382092.318916581
3,82,73,8140008.738269031
3,82,74,8194963.763044426
3,82,75,8283416.092567465
3,82,76,8327131.652835963
3,82,77,8299499.9278054945
3,82,78,8345838.646460411
3,82,79,8298615.666245905
3,82,80,8291285.941416631
3,82,81,8297466.807481945
3,82,82,8180451.290162744
3,82,83,8275812.686367822
3,82,84,8149329.6527507305
3,82,85,8096093.49372813
3,82,86,8149329.6527507305
3,82,87,8372353.022256241
3,82,88,8142309.161328122
3,82,89,8140008.738269031
3,82,90,8140008.7382690385
3,82,91,8140008.738269037
3,82,92,8160600.9650924625
3,82,93,8049907.824214976
3,82,94,8291692.544849062
3,82,95,8396638.41693981
3,82,96,8255161.271071987
3,82,97,8232064.972418059
3,82,98,8258438.481709966
3,82,99,8241501.299741829
3,83,0,8140008.738269031
3,83,1,8298615.666245905
3,83,2,8217188.807920476
3,83,3,8096093.49372813
3,83,4,8230470.9949062085
3,83,5,8322100.072295112
3,83,6,8162902.595342701
3,83,7,8196072.328946625
3,83,8,8258607.371430084
3,83,9,8240522.466510589
3,83,10,8285153.405867899
3,83,11,8204526.641003709
3,83,12,8148532.938401928
3,83,13,8140008.738269031
3,83,14,8205939.734583418
3,83,15,8283551.755737747
3,83,16,8275446.277120897
3,83,17,8226479.75329561
3,83,18,8213239.332520539
3,83,19,8180451.290162744
3,83,20,8140008.738269031
3,83,21,8149329.6527507305
3,83,22,8140629.251765669
3,83,23,8049907.824214976
3,83,24,8359473.92332404
3,83,25,8270178.755966888
3,83,26,8140008.738269031
3,83,27,8241501.299741829
3,83,28,8145999.280298414
3,83,29,8166482.072231919
3,83,30,8181675.167014057
3,83,31,8140008.738269031
3,83,32,8049907.824214976
3,83,33,8183344.907986006
3,83,34,8320913.80794784
3,83,35,8388997.417501139
3,83,36,8049907.824214976
3,83,37,8180451.290162744
3,83,38,8252089.952592013
3,83,39,8193555.438075533
3,83,40,8149329.6527507305
3,83,41,8285797.995492896
3,83,42,8193555.438075533
3,83,43,8230055.066804687
3,83,44,8291197.051584757
3,83,45,8219008.288299313
3,83,46,8270127.293646231
3,83,47,8133894.381778448
3,83,48,8222329.356501486
3,83,49,8336151.7269110065
3,83,50,8291229.0795148695
3,83,51,8136684.068667891
3,83,52,8138542.661040733
3,83,53,8148532.938401928
3,83,54,8149329.6527507305
3,83,55,8149329.6527507305
3,83,56,8181675.167014057
3,83,57,8140008.738269031
3,83,58,8219389.843071755
3,83,59,8225023.39355838
3,83,60,8212111.238696982
3,83,61,8197921.492137373
3,83,62,8096093.49372813
3,83,63,8140008.738269031
3,83,64,8198969.997761263
3,83,65,8286227.534757688
3,83,66,8139748.4205776155
3,83,67,8252089.952592013
3,83,68,8049907.824214976
3,83,69,8139748.4205776155
3,83,70,8279261.732103043
3,83,71,8377964.465377881
3,83,72,8343285.0502733365
3,83,73,8355614.190244071
3,83,74,8117952.060695147
3,83,75,8354932.987568053
3,83,76,8258135.690357957
3,83,77,8242618.958315507
3,83,78,8193555.438075533
3,83,79,8140008.738269031
3,83,80,8232064.972418059
3,83,81,8183344.907986006
3,83,82,8181675.167014057
3,83,83,8149329.6527507305
3,83,84,8181675.167014057
3,83,85,8291285.941416631
3,83,86,8289733.846429957
3,83,87,8140008.738269037
3,83,88,8306602.829907138
3,83,89,8180930.852818681
3,83,90,8227390.151709588
3,83,91,8272748.625754641
3,83,92,8148532.938401928
3,83,93,8232064.972418059
3,83,94,8335030.938224409
3,83,95,8252610.206753886
3,83,96,8313148.303502975
3,83,97,8148140.123380855
3,83,98,8361714.856744895
3,83,99,8291282.872941206
3,84,0,8062438.270441521
3,84,1,8256053.946188621
3,84,2,8293760.294505472
3,84,3,8266476.438024611
3,84,4,8291282.872941206
3,84,5,8049907.824214976
3,84,6,8060901.27814505
3,84,7,8148432.258257899
3,84,8,8138500.289036008
3,84,9,8181675.167014057
3,84,10,8289022.41688873
3,84,11,8318914.15950267
3,84,12,8188227.52517729
3,84,13,8241993.840289805
3,84,14,8332672.841264288
3,84,15,8398741.896892257
3,84,16,8140008.738269031
3,84,17,8139748.4205776155
3,84,18,8140008.738269031
3,84,19,8226479.75329561
3,84,20,8298615.666245905
3,84,21,8166482.072231919
3,84,22,8348843.517279163
3,84,23,8297595.981147253
3,84,24,8140008.738269038
3,84,25,8146373.001187972
3,84,26,8102531.149154173
3,84,27,8200204.943365749
3,84,28,8407962.709521808
3,84,29,8214909.069246028
3,84,30,8308809.236563177
3,84,31,8246435.241896202
3,84,32,8167455.655321744
3,84,33,8267348.737725213
3,84,34,8257322.7942498475
3,84,35,8289265.765131692
3,84,36,8357685.514976174
3,84,37,8243209.764321324
3,84,38,8137817.663372954
3,84,39,8242415.895121977
3,84,40,8202578.533528246
3,84,41,8272488.138087788
3,84,42,8140008.738269031
3,84,43,8140008.738269031
3,84,44,8133894.381778448
3,84,45,8140008.738269031
3,84,46,8049907.8242149735
3,84,47,8049907.824214979
3,84,48,8299886.255458789
3,84,49,8310063.964376488
3,84,50,8246413.1826680545
3,84,51,8135259.486881995
3,84,52,8196072.328946625
3,84,53,8289733.846429957
3,84,54,8140008.738269044
3,84,55,8140008.738269034
3,84,56,8144627.39205366
3,84,57,8135016.171675796
3,84,58,8291524.6207785215
3,84,59,8278627.363683809
3,84,60,8049907.824214976
3,84,61,8140008.738269031
3,84,62,8049907.824214976
3,84,63,8219008.288299313
3,84,64,8140008.738269031
3,84,65,8140008.738269031
3,84,66,8253739.419359336
3,84,67,8111562.76141714
3,84,68,8140008.738269031
3,84,69,8161012.03527384
3,84,70,8207090.489250597
3,84,71,8228484.028577358
3,84,72,8210416.786160905
3,84,73,8260295.737297298
3,84,74,8249210.658354419
3,84,75,8245134.38078791
3,84,76,8195076.888885451
3,84,77,8157772.351040687
3,84,78,8181675.167014057
3,84,79,8222329.356501486
3,84,80,8232530.475254416
3,84,81,8203609.989725975
3,84,82,8181675.167014057
3,84,83,8230470.9949062085
3,84,84,8228837.357230666
3,84,85,8362687.89211708
3,84,86,8084075.035022242
3,84,87,8236287.901437256
3,84,88,8140008.738269031
3,84,89,8149329.6527507305
3,84,90,8139748.4205776155
3,84,91,8183344.907986006
3,84,92,8284731.002422685
3,84,93,8200237.316556152
3,84,94,8049907.824214976
3,84,95,8205939.734583418
3,84,96,8138542.661040733
3,84,97,8149329.6527507305
3,84,98,8148532.938401928
3,84,99,8139748.4205776155
3,85,0,8302603.364990287
3,85,1,8146325.994735886
3,85,2,8133894.381778448
3,85,3,8140008.738269031
3,85,4,8172574.47285681
3,85,5,8249382.764621955
3,85,6,8266183.792013051
3,85,7,8283847.586537666
3,85,8,8049907.824214975
3,85,9,8049907.824214978
3,85,10,8302791.995046087
3,85,11,8279336.824409674
3,85,12,8140008.738269044
3,85,13,8214909.069246028
3,85,14,8259784.967630355
3,85,15,8213996.499826238
3,85,16,8265372.537162873
3,85,17,8310087.854721102
3,85,18,8202578.533528246
3,85,19,8062438.270441521
3,85,20,8140008.738269044
3,85,21,8267348.737725213
3,85,22,8235928.517843086
3,85,23,8247307.119241887
3,85,24,8140008.738269044
3,85,25,8245134.38078791
3,85,26,8252339.466182471
3,85,27,8230179.198042486
3,85,28,8200843.330216697
3,85,29,8260259.574219941
3,85,30,8246541.191253232
3,85,31,8130032.785940152
3,85,32,8224588.395583823
3,85,33,8117175.453458301
3,85,34,8249210.658354419
3,85,35,8407962.709521808
3,85,36,8303339.752235815
3,85,37,8325321.235600298
3,85,38,8289013.216345777
3,85,39,8215274.214580201
3,85,40,8140008.738269034
3,85,41,8140008.738269031
3,85,42,8140008.738269031
3,85,43,8139748.4205776155
3,85,44,8228484.028577358
3,85,45,8289022.41688873
3,85,46,8295402.297482278
3,85,47,8275632.322168614
3,85,48,8049907.824214976
3,85,49,8188227.52517729
3,85,50,8136501.658459109
3,85,51,8139748.420577605
3,85,52,8094129.197969421
3,85,53,8139270.852227743
3,85,54,8272007.628931944
3,85,55,8162508.534829015
3,85,56,8360440.163918928
3,85,57,8351749.504283479
3,85,58,8202401.283950362
3,85,59,8148235.116237532
3,85,60,8049907.824214979
3,85,61,8049907.824214976
3,85,62,8139748.4205776155
3,85,63,8310063.964376488
3,85,64,8110343.0097136535
3,85,65,8151590.135023243
3,85,66,8229444.373139679
3,85,67,8135644.469783823
3,85,68,8255864.312058984
3,85,69,8263100.494165679
3,85,70,8049907.824214976
3,85,71,8049907.824214976
3,85,72,8049907.824214976
3,85,73,8049907.8242149735
3,85,74,8209124.2406267375
3,85,75,8209892.108556322
3,85,76,8192738.992014029
3,85,77,8134296.276572995
3,85,78,8408455.119168015
3,85,79,8319745.067206009
3,85,80,8293760.294505472
3,85,81,8062438.270441521
3,85,82,8246786.18816554
3,85,83,8212378.702397526
3,85,84,8049907.824214976
3,85,85,8195076.888885451
3,85,86,8282808.580439611
3,85,87,8394464.838101394
3,85,88,8157548.983156622
3,85,89,8398741.896892257
3,85,90,8338015.419804734
3,85,91,8261038.23992803
3,85,92,8148432.258257899
3,85,93,8140008.738269034
3,85,94,8111562.76141714
3,85,95,8301218.608756523
3,85,96,8120386.221916417
3,85,97,8259645.910667297
3,85,98,8049907.824214976
3,85,99,8140008.738269031
3,86,0,8140008.738269034
3,86,1,8148432.258257899
3,86,2,8213113.442516868
3,86,3,8108022.882102908
3,86,4,8364527.17075935
3,86,5,8314918.28919262
3,86,6,8228733.452335673
3,86,7,8266111.81369404
3,86,8,8140008.738269031
3,86,9,8049907.824214979
3,86,10,8117175.453458301
3,86,11,8203245.753874019
3,86,12,8049907.824214976
3,86,13,8229444.373139679
3,86,14,8261287.29843312
3,86,15,8276077.357851833
3,86,16,8140008.738269031
3,86,17,8266183.792013051
3,86,18,8140008.73826904
3,86,19,8140008.7382690245
3,86,20,8265372.537162873
3,86,21,8135644.469783823
3,86,22,8181340.309618339
3,86,23,8160261.989966935
3,86,24,8116352.250277531
3,86,25,8144284.505289258
3,86,26,8282005.29908902
3,86,27,8209052.94249857
3,86,28,8062438.270441521
3,86,29,8154722.4177853605
3,86,30,8049907.824214972
3,86,31,8049907.824214976
3,86,32,8094129.197969421
3,86,33,8130032.785940152
3,86,34,8398741.896892257
3,86,35,8224588.395583823
3,86,36,8357095.321972819
3,86,37,8219630.468040297
3,86,38,8118263.063110725
3,86,39,8079255.890496927
3,86,40,8376814.017914002
3,86,41,8295484.507357188
3,86,42,8235928.517843086
3,86,43,8049907.8242149735
