R,G,I,F
4,2,55,27292.378226773202
4,2,56,26821.01617825497
4,2,57,27181.6053515852
4,2,58,29714.63883289939
4,2,59,28221.052139550913
4,2,60,28159.361784021155
4,2,61,25843.67628866115
4,2,62,26870.8797270355
4,2,63,27110.950881688837
4,2,64,26981.90369381042
4,2,65,27655.977550863892
4,2,66,29698.415652966425
4,2,67,28158.120032278544
4,2,68,29208.252021215016
4,2,69,29492.08602658523
4,2,70,27650.904186543088
4,2,71,28323.977393666813
4,2,72,27465.554603925728
4,2,73,29150.087577154532
4,2,74,25305.51872640251
4,2,75,27457.74665011216
4,2,76,27389.271332785804
4,2,77,26914.001605953283
4,2,78,30388.718071378808
4,2,79,28165.033520114754
4,2,80,28606.619212143854
4,2,81,28098.616958467534
4,2,82,27296.55196133653
4,2,83,26707.35481572916
4,2,84,27837.940993997516
4,2,85,27425.443856620324
4,2,86,26055.41077423317
4,2,87,26205.468959229387
4,2,88,26334.794865418746
4,2,89,23801.35527150076
4,2,90,28832.277355541893
4,2,91,27135.720337412917
4,2,92,27566.120550760177
4,2,93,29483.48787185212
4,2,94,30381.08981215978
4,2,95,28300.042697588386
4,2,96,28714.215698810753
4,2,97,27656.527128264326
4,2,98,27541.114115561395
4,2,99,26638.4874679573
4,3,0,30695.863280708843
4,3,1,29088.862286000956
4,3,2,28675.573746486156
4,3,3,27409.29376982285
4,3,4,29661.79688313584
4,3,5,28135.8222388601
4,3,6,28776.377930313785
4,3,7,29215.08349847218
4,3,8,27457.74665011216
4,3,9,28300.042697588386
4,3,10,28099.822359222777
4,3,11,29724.267589326886
4,3,12,29323.49518424242
4,3,13,28741.431841808055
4,3,14,29726.795900132256
4,3,15,29235.922422689393
4,3,16,28720.846590177884
4,3,17,27410.93989842023
4,3,18,29345.195858800726
4,3,19,29737.940395775026
4,3,20,28566.527575789845
4,3,21,29507.911530636025
4,3,22,30604.295752440154
4,3,23,27605.140175036602
4,3,24,27804.928711320434
4,3,25,29114.616930867163
4,3,26,25559.61737768041
4,3,27,28799.615045418028
4,3,28,28149.30794324704
4,3,29,28856.59693545288
4,3,30,30568.354940100817
4,3,31,27866.039547707547
4,3,32,30320.262953629262
4,3,33,27954.840741951903
4,3,34,26881.386860409795
4,3,35,29284.11520254953
4,3,36,26750.286759020622
4,3,37,29404.91591744802
4,3,38,27763.186102472067
4,3,39,29136.097434596933
4,3,40,29715.202350953332
4,3,41,28121.62341343875
4,3,42,28337.90712837883
4,3,43,27140.249447402093
4,3,44,26009.950707108248
4,3,45,24005.436278305016
4,3,46,28504.25530265122
4,3,47,30561.90927938321
4,3,48,28329.58779596076
4,3,49,29369.235348654893
4,3,50,29470.851883561852
4,3,51,27358.804757273254
4,3,52,30864.116216876962
4,3,53,30317.28931823918
4,3,54,29187.872084369308
4,3,55,27656.527128264326
4,3,56,29438.32661992738
4,3,57,28585.014442086253
4,3,58,28811.089733716817
4,3,59,28373.081556401692
4,3,60,29912.811201904093
4,3,61,30896.76881510555
4,3,62,28701.750342764655
4,3,63,28076.562251568816
4,3,64,29181.846746702293
4,3,65,27766.37591151259
4,3,66,26386.456238465205
4,3,67,28121.266800001344
4,3,68,28539.37920432075
4,3,69,27151.268445205267
4,3,70,29585.366335862287
4,3,71,29086.946825570558
4,3,72,27693.514523022943
4,3,73,29214.592617534312
4,3,74,28501.62443773077
4,3,75,28001.271841720532
4,3,76,28403.531879967333
4,3,77,28159.361784021155
4,3,78,29245.433408748813
4,3,79,29124.45516636634
4,3,80,28121.679879704665
4,3,81,28893.376380239853
4,3,82,27915.869567046662
4,3,83,27071.165960837472
4,3,84,30381.08981215978
4,3,85,30966.202316566676
4,3,86,29229.2118194432
4,3,87,29071.465012901055
4,3,88,27862.30962888806
4,3,89,26007.182747581515
4,3,90,27559.6150842276
4,3,91,28357.15361491677
4,3,92,28092.22092174978
4,3,93,27530.466106132837
4,3,94,28189.46137525159
4,3,95,28734.27061888147
4,3,96,28503.66160874871
4,3,97,28375.8975807475
4,3,98,28908.103677905354
4,3,99,26749.998223490522
4,4,0,28763.10491558923
4,4,1,28099.822359222777
4,4,2,25304.139037235407
4,4,3,28449.878634193483
4,4,4,28908.051077281852
4,4,5,28072.378541479287
4,4,6,28571.53435740252
4,4,7,29504.72255959222
4,4,8,27550.47785060115
4,4,9,30966.202316566676
4,4,10,27893.853242105703
4,4,11,28428.66591045366
4,4,12,27913.15658731856
4,4,13,28088.063347301962
4,4,14,30884.60685411776
4,4,15,29564.887323262872
4,4,16,29413.4748166784
4,4,17,29998.4426557473
4,4,18,27031.787697843825
4,4,19,29876.891546971743
4,4,20,30390.918503836547
4,4,21,27216.956986437515
4,4,22,29121.386013355703
4,4,23,26781.86493840949
4,4,24,28272.870323264553
4,4,25,28435.599894184274
4,4,26,30695.863280708843
4,4,27,29737.940395775026
4,4,28,27713.401068892526
4,4,29,28875.554049796054
4,4,30,29364.166653775985
4,4,31,30345.413327109
4,4,32,29165.309003977574
4,4,33,28183.559798444752
4,4,34,29562.949398563567
4,4,35,30515.770500797298
4,4,36,30596.165006608495
4,4,37,29737.940395775026
4,4,38,30275.946886775928
4,4,39,28652.52639467251
4,4,40,27771.60899145492
4,4,41,29500.390955367813
4,4,42,29284.11520254953
4,4,43,29245.433408748813
4,4,44,27839.31673290392
4,4,45,28509.423902997754
4,4,46,30243.04038014196
4,4,47,29588.408134949037
4,4,48,30118.900313777136
4,4,49,29193.964948818008
4,4,50,29679.90042846637
4,4,51,28875.434892556736
4,4,52,28872.76263643504
4,4,53,27451.9328646676
4,4,54,29712.23222681183
4,4,55,29510.503736955863
4,4,56,29284.11520254953
4,4,57,30236.190108904055
4,4,58,27804.928711320434
4,4,59,29214.592617534312
4,4,60,30320.262953629262
4,4,61,27862.30962888806
4,4,62,29439.230044959117
4,4,63,29053.99852913754
4,4,64,27910.78044268183
4,4,65,29174.160415200695
4,4,66,29695.871750475664
4,4,67,28983.6508373127
4,4,68,28382.999963689406
4,4,69,28429.59076628249
4,4,70,28431.037781368454
4,4,71,28565.75519166113
4,4,72,29056.531278682516
4,4,73,28541.806102815586
4,4,74,27867.775889977253
4,4,75,29988.86646311827
4,4,76,27595.90392279892
4,4,77,28924.201141258443
4,4,78,27846.68525536189
4,4,79,28439.04702636644
4,4,80,28363.462132403714
4,4,81,27011.972048199874
4,4,82,28828.601870682294
4,4,83,28615.380709582663
4,4,84,26943.26823413938
4,4,85,30779.78772507212
4,4,86,28862.075832599217
4,4,87,26599.606350619564
4,4,88,29004.52403273367
4,4,89,30438.566210034478
4,4,90,28744.553659931305
4,4,91,27494.497247443887
4,4,92,28403.531879967333
4,4,93,29329.166910615775
4,4,94,28093.703603517726
4,4,95,28072.055610432602
4,4,96,29759.475545278878
4,4,97,29585.366335862287
4,4,98,27395.65225933471
4,4,99,27745.22149364234
4,5,0,31057.358363565716
4,5,1,29904.476069359047
4,5,2,27325.905156115594
4,5,3,30201.038444402882
4,5,4,29158.05951961601
4,5,5,28790.520326100075
4,5,6,30448.415117831606
4,5,7,29121.386013355703
4,5,8,28687.291737784308
4,5,9,29445.49851992209
4,5,10,29588.408134949037
4,5,11,29988.86646311827
4,5,12,28573.010784534832
4,5,13,30515.770500797298
4,5,14,30734.392166528454
4,5,15,30075.32992624362
4,5,16,29894.43319985473
4,5,17,27901.570380481073
4,5,18,30438.566210034478
4,5,19,30118.900313777136
4,5,20,28933.718650600924
4,5,21,27780.872455900128
4,5,22,28007.569814287395
4,5,23,29284.95781587681
4,5,24,29913.718864563034
4,5,25,26341.2533387935
4,5,26,30042.987779314302
4,5,27,30226.92613519241
4,5,28,29695.871750475664
4,5,29,28664.553023492375
4,5,30,28196.059589735978
4,5,31,27038.384124649852
4,5,32,28840.835691394306
4,5,33,25724.546325681633
4,5,34,30331.671076457493
4,5,35,28833.76124865965
4,5,36,27377.25032572911
4,5,37,28608.747974812857
4,5,38,29747.11066305349
4,5,39,28206.135669322146
4,5,40,28899.68113451999
4,5,41,28965.956727549223
4,5,42,30345.413327109
4,5,43,29439.230044959117
4,5,44,29275.911880718926
4,5,45,30596.165006608495
4,5,46,30009.08560853478
4,5,47,30204.926980528857
4,5,48,27466.60977991728
4,5,49,27302.581735159958
4,5,50,28343.826345523394
4,5,51,30128.03134390233
4,5,52,28473.881406251225
4,5,53,27744.98378672635
4,5,54,28236.617714269043
4,5,55,29758.109961599333
4,5,56,29053.99852913754
4,5,57,30884.60685411776
4,5,58,28867.88156035507
4,5,59,29237.945917469162
4,5,60,28660.638830250602
4,5,61,29115.233821729893
4,5,62,29176.168854554708
4,5,63,30574.799019346472
4,5,64,27397.81161195058
4,5,65,28776.00366092345
4,5,66,26065.151135303582
4,5,67,30530.646210002444
4,5,68,28153.104229159675
4,5,69,29650.052934364187
4,5,70,26466.050811043155
4,5,71,26806.6052892988
4,5,72,26894.849727222627
4,5,73,29970.24071126426
4,5,74,29134.946261983947
4,5,75,27230.970401874885
4,5,76,28947.893511681134
4,5,77,29773.682748162428
4,5,78,29712.82210517859
4,5,79,29959.16308322461
4,5,80,29222.398752030615
4,5,81,30021.42855262368
4,5,82,29439.247785608266
4,5,83,27303.510738490608
4,5,84,29696.43719681701
4,5,85,29822.787283661186
4,5,86,29422.10183290922
4,5,87,29349.66621724816
4,5,88,30394.680863999936
4,5,89,28917.272914941957
4,5,90,29190.22433874878
4,5,91,29286.971802601616
4,5,92,29564.887323262872
4,5,93,30745.207086457594
4,5,94,29470.202192412904
4,5,95,29317.260647063988
4,5,96,29270.982254702514
4,5,97,28081.554654864907
4,5,98,27506.739779502015
4,5,99,27574.255915008755
4,6,0,28962.49982028026
4,6,1,29218.17314211228
4,6,2,29652.083572666463
4,6,3,30173.184557709894
4,6,4,28959.09357896748
4,6,5,28855.37147083066
4,6,6,31060.76350109981
4,6,7,29833.907769372763
4,6,8,29913.718864563034
4,6,9,30448.415117831606
4,6,10,29945.0487314074
4,6,11,30244.381091484553
4,6,12,28374.672352744372
4,6,13,27672.434784287227
4,6,14,30508.10205245315
4,6,15,28867.88156035507
4,6,16,30771.323428134066
4,6,17,29747.532283263026
4,6,18,30105.38732489372
4,6,19,30184.333865061042
4,6,20,30584.18881368783
4,6,21,29149.33170253254
4,6,22,28296.20939941851
4,6,23,30448.888848464707
4,6,24,30762.367456229247
4,6,25,30240.964082166982
4,6,26,27811.821561305696
4,6,27,30266.790551579248
4,6,28,29269.172528396426
4,6,29,27795.796557166814
4,6,30,29072.161585685037
4,6,31,29605.278098669594
4,6,32,29563.756880553476
4,6,33,30298.31803082577
4,6,34,30500.82826410422
4,6,35,28560.102617928507
4,6,36,28610.948567814172
4,6,37,29589.533920609087
4,6,38,28648.753992151487
4,6,39,29996.61167685775
4,6,40,29832.881435131298
4,6,41,27239.498383012433
4,6,42,28855.10814253566
4,6,43,29298.536991897945
4,6,44,28343.473808411356
4,6,45,29942.839251821413
4,6,46,30099.564135672194
4,6,47,30062.93434297759
4,6,48,27771.760206673178
4,6,49,29720.30169861811
4,6,50,30031.685952872383
4,6,51,28464.733158082803
4,6,52,28523.50600187074
4,6,53,29764.821108541946
4,6,54,27197.52972086775
4,6,55,28762.04757083217
4,6,56,30451.82355794174
4,6,57,28248.755045315862
4,6,58,30884.60685411776
4,6,59,29234.38727579256
4,6,60,28991.71248958056
4,6,61,28544.790075093144
4,6,62,31057.6270921975
4,6,63,28720.630690329297
4,6,64,30002.96829084801
4,6,65,29726.92248832434
4,6,66,30767.093291621277
4,6,67,30620.539759029867
4,6,68,30254.084952909066
4,6,69,29238.04658726354
4,6,70,27435.707993174765
4,6,71,27154.049268035134
4,6,72,27813.079381442258
4,6,73,29588.408134949037
4,6,74,29643.800563493565
4,6,75,30308.60395685409
4,6,76,30220.069723588294
4,6,77,31239.061657187463
4,6,78,27851.402828033326
4,6,79,27097.738833898347
4,6,80,29990.126509400598
4,6,81,30726.006991108632
4,6,82,29291.771872646736
4,6,83,28942.064365896418
4,6,84,27622.444785072457
4,6,85,31513.454974273052
4,6,86,28819.968111494418
4,6,87,29400.122492053313
4,6,88,27710.58308875804
4,6,89,28251.596271091345
4,6,90,30311.452472917645
4,6,91,28589.428523236253
4,6,92,30340.742210207718
4,6,93,28771.2461800106
4,6,94,28548.856098044176
4,6,95,30348.126073194435
4,6,96,29696.43719681701
4,6,97,29970.24071126426
4,6,98,30923.95629734196
4,6,99,29527.898503973734
4,7,0,30045.979835540824
4,7,1,29502.849921748388
4,7,2,30785.258904160495
4,7,3,30543.217212035324
4,7,4,29715.140319236736
4,7,5,30027.614070132506
4,7,6,30575.134911039873
4,7,7,30584.18881368783
4,7,8,30486.489962576543
4,7,9,29318.577357436094
4,7,10,31013.50062117263
4,7,11,27341.359827606902
4,7,12,30304.34970937618
4,7,13,30079.067683046473
4,7,14,28842.042259342277
4,7,15,28774.508852170246
4,7,16,29234.38727579256
4,7,17,30365.320831122517
4,7,18,29328.840942869396
4,7,19,28288.790625838523
4,7,20,29869.103031026072
4,7,21,28252.284726546925
4,7,22,29240.943164435877
4,7,23,28749.731232169885
4,7,24,29214.067722064054
4,7,25,28865.464040813655
4,7,26,30522.629782635824
4,7,27,29172.19231004064
4,7,28,29421.10005134483
4,7,29,29108.392108375956
4,7,30,29617.47962511928
4,7,31,29643.800563493565
4,7,32,28320.648877884163
4,7,33,30070.992867652218
4,7,34,30007.885417314385
4,7,35,29963.096802254513
4,7,36,29945.0487314074
4,7,37,30279.05973784618
4,7,38,26421.919539826424
4,7,39,27820.61934442388
4,7,40,30037.27057758936
4,7,41,29755.18893559495
4,7,42,30298.31803082577
4,7,43,30767.093291621277
4,7,44,30248.667193625937
4,7,45,30147.97733736943
4,7,46,29610.174441676052
4,7,47,29673.71264404485
4,7,48,28677.089689301603
4,7,49,31513.454974273052
4,7,50,27865.77881655711
4,7,51,29604.919169122044
4,7,52,29519.270421357884
4,7,53,28139.515697109156
4,7,54,29072.161585685037
4,7,55,29706.738221276573
4,7,56,28209.07791588401
4,7,57,30888.976543953126
4,7,58,29720.30169861811
4,7,59,30500.82826410422
4,7,60,30737.527788763844
4,7,61,29588.408134949037
4,7,62,30419.23574274006
4,7,63,27609.750274419137
4,7,64,31547.346855429027
4,7,65,30044.15171334329
4,7,66,30270.91871857134
4,7,67,30063.702662207914
4,7,68,28779.89717474543
4,7,69,30591.21668492633
4,7,70,29899.087425587488
4,7,71,30963.06336027476
4,7,72,31467.230713701014
4,7,73,29913.718864563034
4,7,74,29740.951234867927
4,7,75,29900.032709460877
4,7,76,30550.56662428972
4,7,77,29980.19529495188
4,7,78,29136.094423153285
4,7,79,28648.4224554379
4,7,80,30714.53694910615
4,7,81,28769.457102990193
4,7,82,28984.366185700997
4,7,83,29228.44215542507
4,7,84,27771.760206673178
4,7,85,30762.367456229247
4,7,86,28500.486077916972
4,7,87,30411.57364201667
4,7,88,28431.943787056633
4,7,89,29113.80264421548
4,7,90,28942.064365896418
4,7,91,30524.42134804252
4,7,92,28615.076259649144
4,7,93,27641.874150728894
4,7,94,29542.945064907202
4,7,95,29377.847418096408
4,7,96,31321.002758477494
4,7,97,29864.469265509553
4,7,98,29218.17314211228
4,7,99,30173.184557709894
4,8,0,29566.732554680988
4,8,1,28521.645877693187
4,8,2,29048.639706637696
4,8,3,29393.77932439091
4,8,4,30073.86542999691
4,8,5,29864.469265509553
4,8,6,30007.885417314385
4,8,7,30486.489962576543
4,8,8,28387.666496784706
4,8,9,30077.034686057097
4,8,10,28140.32812495071
4,8,11,28975.875693272752
4,8,12,30543.217212035324
4,8,13,28865.464040813655
4,8,14,28867.818055901324
4,8,15,28598.36240945383
4,8,16,30518.382656703114
4,8,17,27769.370293495373
4,8,18,28559.985069063183
4,8,19,28020.982259698838
4,8,20,29960.237201227435
4,8,21,30065.27322241192
4,8,22,29574.523093501615
4,8,23,29547.960666944346
4,8,24,29756.651015406944
4,8,25,29417.73073363616
4,8,26,31287.446961559577
4,8,27,27818.816542736557
4,8,28,28558.54807488942
4,8,29,28922.46443887085
4,8,30,30482.835693228262
4,8,31,31457.995173586387
4,8,32,30242.625835381907
4,8,33,28547.89846514996
4,8,34,29457.191669271597
4,8,35,29098.21014615994
4,8,36,29481.85562105359
4,8,37,30640.92098914139
4,8,38,27861.920291646627
4,8,39,29157.142415397448
4,8,40,30643.028790515884
4,8,41,29213.72122575984
4,8,42,30365.320831122517
4,8,43,30443.56284418703
4,8,44,29721.818255372324
4,8,45,27934.562145435993
4,8,46,28488.703391321502
4,8,47,29736.14490952895
4,8,48,29987.13229571021
4,8,49,29720.30169861811
4,8,50,30762.367456229247
4,8,51,30896.76261626262
4,8,52,30046.48580513352
4,8,53,31002.088506437216
4,8,54,30456.494480896516
4,8,55,30755.103627803073
4,8,56,29172.19231004064
4,8,57,30491.986910792835
4,8,58,27636.43073869619
4,8,59,29458.246126938226
4,8,60,28339.889962926085
4,8,61,30993.573913579203
4,8,62,30114.34534148725
4,8,63,30509.754566965872
4,8,64,30432.091489268634
4,8,65,30165.491530185616
4,8,66,28102.897142513666
4,8,67,28410.295018963203
4,8,68,29855.836753706408
4,8,69,29777.145506956334
4,8,70,28514.497349762005
4,8,71,30597.56885819552
4,8,72,30381.43751937678
4,8,73,30044.15171334329
4,8,74,31376.66834532888
4,8,75,30725.262144089855
4,8,76,30602.24063396373
4,8,77,28803.267996214425
4,8,78,28872.085994746805
4,8,79,30806.54054756011
4,8,80,30050.531660086326
4,8,81,31321.002758477494
4,8,82,29375.43921477641
4,8,83,30457.12349555265
4,8,84,28416.545425020693
4,8,85,28046.098737829194
4,8,86,29106.359602488203
4,8,87,31085.12615444603
4,8,88,29570.636039076955
4,8,89,29598.391546687428
4,8,90,30279.05973784618
4,8,91,31013.50062117263
4,8,92,28778.71782063935
4,8,93,27862.967589512733
4,8,94,28608.112210847557
4,8,95,29233.486027302675
4,8,96,30575.134911039873
4,8,97,30914.340554749033
4,8,98,30656.224073363126
4,8,99,29340.68347458914
4,9,0,27863.246775775915
4,9,1,30741.792972748237
4,9,2,30479.193578448303
4,9,3,30334.820310232713
4,9,4,30171.012164934124
4,9,5,29481.85562105359
4,9,6,29604.774993889914
4,9,7,30834.304576360802
4,9,8,30054.254202983844
4,9,9,30322.317910120983
4,9,10,30052.041200651245
4,9,11,30721.847634124082
4,9,12,29204.642580411564
4,9,13,29359.275773598973
4,9,14,30400.673719110295
4,9,15,29613.423408411738
4,9,16,30575.134911039873
4,9,17,30208.57643500506
4,9,18,30971.42279663251
4,9,19,30755.26522225432
4,9,20,27877.09801245303
4,9,21,31610.036002729186
4,9,22,30518.382656703114
4,9,23,30050.531660086326
4,9,24,30264.722949610285
4,9,25,28519.083379102296
4,9,26,30248.84411336021
4,9,27,29925.17036723951
4,9,28,31321.002758477494
4,9,29,29777.145506956334
4,9,30,28061.684629794778
4,9,31,27908.876378567784
4,9,32,29689.47065062424
4,9,33,29134.634374839196
4,9,34,26536.506680909766
4,9,35,28093.991715001066
4,9,36,27742.609751639062
4,9,37,29218.00565136697
4,9,38,29097.16503515251
4,9,39,30355.02831286256
4,9,40,30766.106770229606
4,9,41,29997.233262302863
4,9,42,30806.54054756011
4,9,43,31002.088506437216
4,9,44,30470.19853523972
4,9,45,29972.969197001265
4,9,46,29677.33221922454
4,9,47,30984.175712760225
4,9,48,29050.07725112221
4,9,49,29225.02839740598
4,9,50,28659.139574940447
4,9,51,29487.289478091803
4,9,52,31103.628828919926
4,9,53,28367.655812292367
4,9,54,29704.791226591078
4,9,55,30221.855943008577
4,9,56,27942.818139286774
4,9,57,29425.538654201766
4,9,58,29736.14490952895
4,9,59,30575.134911039873
4,9,60,28689.930818082248
4,9,61,28710.414234601372
4,9,62,27708.08789885885
4,9,63,26634.52219589211
4,9,64,31002.088506437216
4,9,65,28547.89846514996
4,9,66,30660.750993332655
4,9,67,30969.45831111331
4,9,68,29958.649275510787
4,9,69,29744.169858363435
4,9,70,29935.221365354588
4,9,71,30762.367456229247
4,9,72,29394.07077230403
4,9,73,30171.969002891692
4,9,74,30732.28150898053
4,9,75,29941.296792512134
4,9,76,28975.875693272752
4,9,77,31122.63759666899
4,9,78,27507.144968606866
4,9,79,30581.686370907057
4,9,80,30894.552713646615
4,9,81,31376.66834532888
4,9,82,29761.065605709657
4,9,83,30713.834042493385
4,9,84,30656.224073363126
4,9,85,29417.73073363616
4,9,86,28550.6480675695
4,9,87,28388.033160525018
4,9,88,29669.473756424766
4,9,89,28417.725444431533
4,9,90,30350.866684527344
4,9,91,30556.72113027018
4,9,92,30332.073512247436
4,9,93,29063.477931430847
4,9,94,31376.66834532888
4,9,95,28261.92038389993
4,9,96,28741.304243601386
4,9,97,28558.54807488942
4,9,98,30077.034686057097
4,9,99,29505.300313568034
4,10,0,29399.025588312325
4,10,1,29384.73947244895
4,10,2,31376.66834532888
4,10,3,31103.628828919926
4,10,4,29111.527286925222
4,10,5,30089.135139470847
4,10,6,30971.42279663251
4,10,7,30894.552713646615
4,10,8,31131.582224049755
4,10,9,27804.08050615041
4,10,10,28456.101802610123
4,10,11,27332.61115177909
4,10,12,28948.53277938751
4,10,13,29532.25631757371
4,10,14,29997.233262302863
4,10,15,30054.254202983844
4,10,16,30050.71860353901
4,10,17,30502.52989173629
4,10,18,29153.440761114816
4,10,19,30153.023766558355
4,10,20,31316.529935603143
4,10,21,28742.082625162
4,10,22,29183.015958303906
4,10,23,30984.175712760225
4,10,24,31002.088506437216
4,10,25,30171.012164934124
4,10,26,30800.89084984701
4,10,27,30478.403125353656
4,10,28,29625.485505188575
4,10,29,29671.466659452028
4,10,30,28487.213061432514
4,10,31,29026.260214676564
4,10,32,28420.827835834665
4,10,33,31610.036002729186
4,10,34,29164.516403510654
4,10,35,28470.74399487898
4,10,36,29524.706581274266
4,10,37,28718.29224254903
4,10,38,27857.032852701836
4,10,39,30279.40041177257
4,10,40,30575.134911039873
4,10,41,30762.367456229247
4,10,42,30766.106770229606
4,10,43,30806.54054756011
4,10,44,29807.770889837404
4,10,45,29588.973289912938
4,10,46,28364.079465895615
4,10,47,27569.776229038427
4,10,48,27339.87203396917
4,10,49,29822.83649343428
4,10,50,30356.248242413418
4,10,51,31033.688703507294
4,10,52,31646.850046186162
4,10,53,28032.699720833858
4,10,54,28787.64654717028
4,10,55,30308.275891452762
4,10,56,30594.61085634382
4,10,57,28314.236138159147
4,10,58,30597.784195672895
4,10,59,30782.85027164915
4,10,60,30434.230574241803
4,10,61,31082.59524899093
4,10,62,27738.173208806566
4,10,63,30462.223810304422
4,10,64,27149.252126983818
4,10,65,27639.01669485281
4,10,66,30801.369757602763
4,10,67,30698.447017275856
4,10,68,30273.211459623417
4,10,69,30713.395154630645
4,10,70,28516.73076460733
4,10,71,29270.033001744298
4,10,72,30683.838605950685
4,10,73,29271.354807111435
4,10,74,29240.265431086864
4,10,75,30256.003269317174
4,10,76,29727.930423588805
4,10,77,30538.8840167584
4,10,78,29494.616397147576
4,10,79,30104.9804305865
4,10,80,29669.57198490035
4,10,81,28638.753929087034
4,10,82,30614.777672208544
4,10,83,31283.78338573508
4,10,84,28687.519457821516
4,10,85,29562.620683014167
4,10,86,27990.262148524955
4,10,87,30136.65929381873
4,10,88,29907.286001809174
4,10,89,28783.315042159054
4,10,90,29425.946365641812
4,10,91,30332.463533854152
4,10,92,29868.611203922374
4,10,93,28826.944069695335
4,10,94,28152.394384892395
4,10,95,30623.07866003453
4,10,96,29938.98932258949
4,10,97,28121.72943367815
4,10,98,30889.475044509734
4,10,99,30919.34107488606
4,11,0,30142.71262818663
4,11,1,29094.05486672435
4,11,2,29870.879181828117
4,11,3,30842.632695232838
4,11,4,28174.858627320427
4,11,5,29901.06655032256
4,11,6,29465.014027240974
4,11,7,30296.916520083338
4,11,8,30452.869428502396
4,11,9,30755.20579719647
4,11,10,31002.088506437216
4,11,11,31342.429351390347
4,11,12,30493.57553511208
4,11,13,28384.799552577606
4,11,14,29479.051303187494
4,11,15,30689.90879307424
4,11,16,30486.66244552777
4,11,17,29782.82591331683
4,11,18,29022.95468747196
4,11,19,31344.96130757696
4,11,20,29492.750733841665
4,11,21,29963.423754173564
4,11,22,30620.447504283275
4,11,23,30440.623266094648
4,11,24,30436.655212193164
4,11,25,31219.335513820726
4,11,26,28591.215755694146
4,11,27,30262.388056933218
4,11,28,29300.80599205153
4,11,29,31131.582224049755
4,11,30,28553.893793268373
4,11,31,29199.50621077606
4,11,32,30730.731844296763
4,11,33,30490.34448507611
4,11,34,30950.485784625696
4,11,35,29401.194314716828
4,11,36,29786.238168381784
4,11,37,31034.982958367116
4,11,38,30503.589251660313
4,11,39,27100.25908480037
4,11,40,29288.01505773029
4,11,41,30190.718360569383
4,11,42,28897.14814418617
4,11,43,30414.251630353767
4,11,44,28470.74399487898
4,11,45,30972.778161941296
4,11,46,30513.532684451042
4,11,47,28945.401865591695
4,11,48,31488.979571779033
4,11,49,29663.78359039357
4,11,50,28040.187484755053
4,11,51,28401.29279499605
4,11,52,29941.56594801412
4,11,53,29657.024684083714
4,11,54,28568.919458391538
4,11,55,27469.60621240436
4,11,56,29094.240310612367
4,11,57,29118.77106487291
4,11,58,30200.105393084523
4,11,59,30861.107073797713
4,11,60,29715.08434895906
4,11,61,27113.891372652215
4,11,62,27590.529087034152
4,11,63,27627.77066884266
4,11,64,28066.7986482895
4,11,65,28887.151054808724
4,11,66,29991.84973300039
4,11,67,27820.74044190181
4,11,68,28745.25977125848
4,11,69,28834.585347227516
4,11,70,29466.10093788282
4,11,71,29432.153534841724
4,11,72,30197.881042280187
4,11,73,30737.831515882946
4,11,74,30782.85027164915
4,11,75,31316.529935603143
4,11,76,29329.99821479272
4,11,77,30910.49996068817
4,11,78,29675.30504418711
4,11,79,31158.47696607748
4,11,80,31060.01598716075
4,11,81,26040.36061090327
4,11,82,30597.784195672895
4,11,83,29775.717784907727
4,11,84,29345.929219336194
4,11,85,29629.04874873974
4,11,86,28692.539153011203
4,11,87,29767.28271258891
4,11,88,28748.515645116215
4,11,89,31131.582224049755
4,11,90,31478.55118996622
4,11,91,28884.83585250463
4,11,92,30769.95808633501
4,11,93,29293.18685117527
4,11,94,30374.34286115496
4,11,95,28687.723802310928
4,11,96,30330.000241447215
4,11,97,28760.648774012236
4,11,98,30919.34107488606
4,11,99,30984.175712760225
4,12,0,28800.607167602146
4,12,1,29078.077130292637
4,12,2,29862.290711071193
4,12,3,30960.551444319153
4,12,4,28869.052440131574
4,12,5,29416.031791504756
4,12,6,29465.014027240974
4,12,7,30200.674744786542
4,12,8,30537.85405896329
4,12,9,30224.177268933476
4,12,10,29408.3423469514
4,12,11,29467.4675309
4,12,12,27545.647131454298
4,12,13,29935.70107637999
4,12,14,27787.261595908694
4,12,15,29430.335614540945
4,12,16,28146.262760385827
4,12,17,30372.60625194756
4,12,18,30755.20579719647
4,12,19,30382.529307855486
4,12,20,29609.102575177985
4,12,21,30248.14561754855
4,12,22,29011.767487478963
4,12,23,30226.465329255483
4,12,24,30763.744643240316
4,12,25,30373.28989563374
4,12,26,29085.515816530344
4,12,27,30487.432219575592
4,12,28,28092.03254600942
4,12,29,31383.62886602817
4,12,30,29138.485425535957
4,12,31,28147.634113274027
4,12,32,30097.134242207023
4,12,33,28824.03537415995
4,12,34,29951.603859500272
4,12,35,28012.097385830002
4,12,36,31231.63589796805
4,12,37,29862.46118827132
4,12,38,28632.6828750752
4,12,39,29740.75888456937
4,12,40,27578.36330283659
4,12,41,30643.794254237364
4,12,42,30330.000241447215
4,12,43,30842.632695232838
4,12,44,30730.731844296763
4,12,45,30065.357001394856
4,12,46,29464.438462078106
4,12,47,31009.791760295622
4,12,48,31024.51229361605
4,12,49,30948.138529588
4,12,50,28909.160952851005
4,12,51,30098.275060102522
4,12,52,30355.420137821584
4,12,53,29329.99821479272
